,,,00.000002102000,   5.80000,
,,,00.000002104000,   5.60000,
,,,00.000002106000,   5.60000,
,,,00.000002108000,   5.40000,
,,,00.000002110000,   5.60000,
,,,00.000002112000,   5.60000,
,,,00.000002114000,   5.60000,
,,,00.000002116000,   5.60000,
,,,00.000002118000,   5.80000,
,,,00.000002120000,   5.60000,
,,,00.000002122000,   5.60000,
,,,00.000002124000,   5.60000,
,,,00.000002126000,   5.40000,
,,,00.000002128000,   5.60000,
,,,00.000002130000,   5.40000,
,,,00.000002132000,   5.60000,
,,,00.000002134000,   5.60000,
,,,00.000002136000,   5.60000,
,,,00.000002138000,   5.40000,
,,,00.000002140000,   5.60000,
,,,00.000002142000,   5.60000,
,,,00.000002144000,   5.60000,
,,,00.000002146000,   5.60000,
,,,00.000002148000,   5.60000,
,,,00.000002150000,   5.60000,
,,,00.000002152000,   5.60000,
,,,00.000002154000,   5.40000,
,,,00.000002156000,   5.40000,
,,,00.000002158000,   5.80000,
,,,00.000002160000,   5.60000,
,,,00.000002162000,   5.60000,
,,,00.000002164000,   5.60000,
,,,00.000002166000,   5.60000,
,,,00.000002168000,   5.80000,
,,,00.000002170000,   5.60000,
,,,00.000002172000,   5.40000,
,,,00.000002174000,   5.40000,
,,,00.000002176000,   5.60000,
,,,00.000002178000,   5.60000,
,,,00.000002180000,   5.60000,
,,,00.000002182000,   5.60000,
,,,00.000002184000,   5.80000,
,,,00.000002186000,   5.40000,
,,,00.000002188000,   5.40000,
,,,00.000002190000,   5.60000,
,,,00.000002192000,   5.60000,
,,,00.000002194000,   5.60000,
,,,00.000002196000,   5.60000,
,,,00.000002198000,   5.60000,
,,,00.000002200000,   5.80000,
,,,00.000002202000,   5.60000,
,,,00.000002204000,   5.60000,
,,,00.000002206000,   5.40000,
,,,00.000002208000,   5.60000,
,,,00.000002210000,   5.80000,
,,,00.000002212000,   5.60000,
,,,00.000002214000,   5.40000,
,,,00.000002216000,   5.40000,
,,,00.000002218000,   5.60000,
,,,00.000002220000,   5.40000,
,,,00.000002222000,   5.60000,
,,,00.000002224000,   5.60000,
,,,00.000002226000,   5.60000,
,,,00.000002228000,   5.60000,
,,,00.000002230000,   5.80000,
,,,00.000002232000,   5.80000,
,,,00.000002234000,   5.60000,
,,,00.000002236000,   5.60000,
,,,00.000002238000,   5.60000,
,,,00.000002240000,   5.60000,
,,,00.000002242000,   5.40000,
,,,00.000002244000,   5.60000,
,,,00.000002246000,   5.60000,
,,,00.000002248000,   5.80000,
,,,00.000002250000,   5.60000,
,,,00.000002252000,   5.60000,
,,,00.000002254000,   5.40000,
,,,00.000002256000,   5.40000,
,,,00.000002258000,   5.60000,
,,,00.000002260000,   5.40000,
,,,00.000002262000,   5.80000,
,,,00.000002264000,   5.40000,
,,,00.000002266000,   5.60000,
,,,00.000002268000,   5.60000,
,,,00.000002270000,   5.40000,
,,,00.000002272000,   5.60000,
,,,00.000002274000,   5.40000,
,,,00.000002276000,   5.60000,
,,,00.000002278000,   5.60000,
,,,00.000002280000,   5.80000,
,,,00.000002282000,   5.60000,
,,,00.000002284000,   5.80000,
,,,00.000002286000,   5.40000,
,,,00.000002288000,   5.40000,
,,,00.000002290000,   5.60000,
,,,00.000002292000,   5.60000,
,,,00.000002294000,   5.40000,
,,,00.000002296000,   5.60000,
,,,00.000002298000,   5.60000,
,,,00.000002300000,   5.60000,
,,,00.000002302000,   5.60000,
,,,00.000002304000,   5.60000,
,,,00.000002306000,   5.40000,
,,,00.000002308000,   5.60000,
,,,00.000002310000,   5.60000,
,,,00.000002312000,   5.40000,
,,,00.000002314000,   5.60000,
,,,00.000002316000,   5.80000,
,,,00.000002318000,   5.60000,
,,,00.000002320000,   5.60000,
,,,00.000002322000,   5.60000,
,,,00.000002324000,   5.60000,
,,,00.000002326000,   5.60000,
,,,00.000002328000,   5.40000,
,,,00.000002330000,   5.60000,
,,,00.000002332000,   5.80000,
,,,00.000002334000,   5.40000,
,,,00.000002336000,   5.20000,
,,,00.000002338000,   5.60000,
,,,00.000002340000,   5.60000,
,,,00.000002342000,   5.60000,
,,,00.000002344000,   5.60000,
,,,00.000002346000,   5.60000,
,,,00.000002348000,   5.60000,
,,,00.000002350000,   5.60000,
,,,00.000002352000,   5.20000,
,,,00.000002354000,   5.40000,
,,,00.000002356000,   5.40000,
,,,00.000002358000,   5.60000,
,,,00.000002360000,   5.40000,
,,,00.000002362000,   5.80000,
,,,00.000002364000,   5.80000,
,,,00.000002366000,   5.60000,
,,,00.000002368000,   5.40000,
,,,00.000002370000,   5.40000,
,,,00.000002372000,   5.40000,
,,,00.000002374000,   5.60000,
,,,00.000002376000,   5.60000,
,,,00.000002378000,   5.80000,
,,,00.000002380000,   5.60000,
,,,00.000002382000,   5.80000,
,,,00.000002384000,   5.60000,
,,,00.000002386000,   5.40000,
,,,00.000002388000,   5.60000,
,,,00.000002390000,   5.60000,
,,,00.000002392000,   5.60000,
,,,00.000002394000,   5.40000,
,,,00.000002396000,   5.80000,
,,,00.000002398000,   5.60000,
,,,00.000002400000,   5.80000,
,,,00.000002402000,   5.40000,
,,,00.000002404000,   5.40000,
,,,00.000002406000,   5.60000,
,,,00.000002408000,   5.60000,
,,,00.000002410000,   5.60000,
,,,00.000002412000,   5.40000,
,,,00.000002414000,   5.60000,
,,,00.000002416000,   5.60000,
,,,00.000002418000,   5.60000,
,,,00.000002420000,   5.60000,
,,,00.000002422000,   5.80000,
,,,00.000002424000,   5.60000,
,,,00.000002426000,   5.40000,
,,,00.000002428000,   5.80000,
,,,00.000002430000,   5.60000,
,,,00.000002432000,   5.60000,
,,,00.000002434000,   5.40000,
,,,00.000002436000,   5.40000,
,,,00.000002438000,   5.60000,
,,,00.000002440000,   5.40000,
,,,00.000002442000,   5.60000,
,,,00.000002444000,   5.40000,
,,,00.000002446000,   5.60000,
,,,00.000002448000,   5.40000,
,,,00.000002450000,   5.60000,
,,,00.000002452000,   5.20000,
,,,00.000002454000,   5.40000,
,,,00.000002456000,   5.60000,
,,,00.000002458000,   5.40000,
,,,00.000002460000,   5.60000,
,,,00.000002462000,   5.40000,
,,,00.000002464000,   5.60000,
,,,00.000002466000,   5.60000,
,,,00.000002468000,   5.40000,
,,,00.000002470000,   5.40000,
,,,00.000002472000,   5.40000,
,,,00.000002474000,   5.40000,
,,,00.000002476000,   5.60000,
,,,00.000002478000,   5.40000,
,,,00.000002480000,   5.60000,
,,,00.000002482000,   5.60000,
,,,00.000002484000,   5.40000,
,,,00.000002486000,   5.40000,
,,,00.000002488000,   5.60000,
,,,00.000002490000,   5.40000,
,,,00.000002492000,   5.60000,
,,,00.000002494000,   5.40000,
,,,00.000002496000,   5.40000,
,,,00.000002498000,   5.80000,
